datetime,id,message
"05/08/2021, 20:16",Priyanshi,If we are trying to predict 7th day price based on time series data we basically shift target variable by 7 rows upwards thus for current day target variable will be 7th day price.
"05/08/2021, 21:08",Rohit,you can try forward fill
"05/08/2021, 21:09",Priyanshi,Same values as last value?
"05/08/2021, 21:09",Rohit,yes
"05/08/2021, 21:11",Priyanshi,But it will be misleading for model as I also have to predict for 90th day
"05/08/2021, 21:16",Rohit,"sorry I didn't get 90th day, this will happen for any offset #of rows.Other techniques such as mean, median can also be used but since it is a time series dataforward /backward fill will be more appropriate as it values will most match using these"
"05/08/2021, 21:19",Priyanshi,I meant for the last n day period say 90 it will be a flat line.
"05/08/2021, 21:22",Rohit,yes it will flat for offset #rows
"05/08/2021, 21:26",Suryansh,minimal rows to choose  for DonorsChoose? having run time complications
"06/08/2021, 08:13",Komal,This message was deleted
"06/08/2021, 11:00",Priyanshi,What metric will be useful when time series regression model?
"06/08/2021, 11:01",Priyanshi,<Media omitted>
"06/08/2021, 20:04",Krishna,Anyone taking part in open to all internship launched by Ineuron?
"06/08/2021, 20:18",Sherya,<Media omitted>
"06/08/2021, 20:18",Sherya,While sequence padding in CNN assignment to classify documents I am getting this error
"06/08/2021, 20:19",Sherya,"I have checked X_train, it doesn't have empty values. Can someone help me with this?"
"06/08/2021, 20:21",Nitya,padding must me pre/post type
"06/08/2021, 20:21",Sherya,Default is pre. I tried with post also
"06/08/2021, 20:21",Sherya,Got the same error
"06/08/2021, 20:22",Priyanshi,Expand that 1 frame and post again
"06/08/2021, 20:23",Sherya,<Media omitted>
"06/08/2021, 20:23",Sherya,<Media omitted>
"06/08/2021, 20:24",Priyanshi,Have you tokenized train data?
"06/08/2021, 20:24",Sherya,Noo
"06/08/2021, 20:24",Priyanshi,So you're sending plain texts for padding?
"06/08/2021, 20:25",Sherya,Yup but passing dtype as object
"06/08/2021, 20:25",Priyanshi,You first need to convert text into numbers using tokenizer
"06/08/2021, 20:25",Priyanshi,And then pad the numeric data
"06/08/2021, 20:26",Sherya,Okay
"06/08/2021, 20:26",Sherya,I will try this then. Thankyou :)
"06/08/2021, 22:31",Aadesh,I used one hot encoding on text data and then used padding.
"06/08/2021, 23:09",Suryansh,anybody using XGBoost’s classifier in the GBDT assignment on DonorsChoose? sklearn’s model is overfitting by a lot
"07/08/2021, 10:09",Kush,<Media omitted>
"07/08/2021, 10:10",Seeta,Based on the IDF values you have to sort
"07/08/2021, 10:10",Seeta,Select such top 50
"07/08/2021, 10:11",Kush,"Ok, sorting as per idf"
"07/08/2021, 16:51",Ashish,This message was deleted
"07/08/2021, 16:51",Ashish,This message was deleted
"08/08/2021, 01:49",Jyoti,"Hi guys anybody currently from  Latentview analytics, or freinds working, want to know work culture, growth etc"
"08/08/2021, 15:52",Kush,"Hello friends,"
"08/08/2021, 15:53",Kush,Same idf*
"08/08/2021, 17:16",Karan,Yes I had gotten the same value for all 50 words
"08/08/2021, 17:18",Kush,Thanks dear for letting me know
"08/08/2021, 17:47",Rohit,"Hi, In CNN On CIFAR assignment, is it required to use shuffle/batch/repeat to generate more augmented data or just passing attributes in generator would work?"
"08/08/2021, 18:15",Rohit,ANyone ? who has completed the data augmentation assingment...
"08/08/2021, 18:15",Radha,<Media omitted>
"08/08/2021, 18:15",Radha,Can anyone help me?
"08/08/2021, 18:28",Rohit,ur answer is incorrect
"08/08/2021, 18:31",Rahul,"query isn't visible,  most probably your leap year formula is incorrect"
"08/08/2021, 21:50",Suryansh,<Media omitted>
"08/08/2021, 21:52",Tushar,https://www.notion.so/DS-Take-Home-Assignment-d32dde995b3f42dcab333c1567d20cac
"08/08/2021, 21:52",Tushar,A small guidance would be really appreciated
"09/08/2021, 00:20",Nitya,"Hi, while doing the attention models I am facing difficulty, I am confused if my input sequence length is less than attention units then what will happen? Should I pad the sequence?"
"09/08/2021, 16:53",Ashish,Hi. Can someone tell me where is Manhatten distance used?
"09/08/2021, 17:00",Nagaraju,L1 norm in regularisation?
"09/08/2021, 17:02",Ashish,Yes
"09/08/2021, 17:03",Ashish,I got it. Thank you :)
"09/08/2021, 18:41",Ashok,"Hi, any one doing knn assignment"
"10/08/2021, 00:17",Sherya,How many epochs will it take to reach 70% accuracy in 21st assignment: Document Classifn with Cnn
"10/08/2021, 00:19",Sherya,For the first 3 epochs I got a validation accuracy of 0.67%. Am I doing it right? It will take a lot of time at this pace
"10/08/2021, 18:32",Varun,<Media omitted>
"10/08/2021, 20:05",Abhinav,"For example one model is trained on a subset of point ,then oobs is calculat by considering the data points which are not included while training."
"10/08/2021, 20:05",Abhinav,203 points but these should not included when training
"10/08/2021, 20:11",Suryansh,i was a bit confused too with these diagrams
"10/08/2021, 21:35",Varun,1.) Here's what i did...
"10/08/2021, 21:39",Suryansh,"hi, did y’all get started with the Microsoft Malware assignment using GCP or Google Colab? I’m having trouble unzipping the file in Colab"
"10/08/2021, 21:39",Sherya,I did it on Colab
"10/08/2021, 21:39",Sherya,Wouldn't recommend doing on it. It's too stressful
"10/08/2021, 21:41",Suryansh,ah thanks man. Should I set up my GCP with the free trial thing?
"10/08/2021, 21:42",Sherya,No Idea about this but I can help you with Colab ping me
"11/08/2021, 08:41",Krishan,Hello Folks!
"11/08/2021, 11:37",Namita,Anyone working as NLP engineer?? I need some help on real time application.
"11/08/2021, 16:03",Jas,"Hi,"
"11/08/2021, 16:19",Priyanshi,Yes
"11/08/2021, 16:45",Jas,thank you
"11/08/2021, 17:46",Abhinav,It is compulsory to make function for all the pre processing step in cnn for text assignment??
"11/08/2021, 17:48",Aadesh,I had mailed the team for the same.
"11/08/2021, 18:01",Priyanshi,Test all cases individually then wrap all in single function
"11/08/2021, 18:38",Sherya,Hello everyone. Needed some suggestion.
"11/08/2021, 18:43",Sherya,At present I have completed 19 mandatory+2 optional assignment.*
"11/08/2021, 18:45",Ganesh,"If its your first Mock, it will be based on ML stuff only. So dont worry about DL content or Assigns."
"11/08/2021, 18:55",Sherya,Okay cool
"11/08/2021, 18:56",Sherya,Also I have 5 months left. How much time will it take on average to do 3 case studies?
"11/08/2021, 19:08",Ganesh,"First finish deep learning Assigns, then you will understand. Not less than 20 days for case study as per my understanding."
"11/08/2021, 19:08",Rounak,For each case study ?? @917904411278
"11/08/2021, 19:09",Ganesh,"Yeah, if you do it properly, without copying any readymade case studies."
"11/08/2021, 19:15",Sherya,Okay thanks :)
"11/08/2021, 19:24",Namita,For case studies to be completed it also depends on mentors 🤣
"11/08/2021, 21:07",Virat,text classificaiton using CNN
"11/08/2021, 21:07",Virat,<Media omitted>
"11/08/2021, 21:13",Abhinav,Use ne_chunk after name entity
"11/08/2021, 21:29",Priyanka,<Media omitted>
"11/08/2021, 21:30",Priyanka,<Media omitted>
"11/08/2021, 21:35",Aadesh,Colab is taking time. Do preprocessing in jupyter. And  train model on colab
"11/08/2021, 21:35",Priyanka,Thanks
"11/08/2021, 21:36",Aadesh,👍🏼
"11/08/2021, 21:38",Virat,Remove tqdm....
"11/08/2021, 21:38",Virat,I have use same code
"11/08/2021, 21:39",Virat,In colab
"11/08/2021, 21:39",Priyanka,Ok
"11/08/2021, 21:39",Priyanka,I'll remove tqdm
"11/08/2021, 21:41",Priyanka,Still it is taking time
"11/08/2021, 21:42",Virat,<Media omitted>
"11/08/2021, 21:42",Namita,<Media omitted>
"11/08/2021, 21:43",Virat,@919149287659
"11/08/2021, 21:43",Priyanka,11 hours😳
"11/08/2021, 21:44",Priyanka,11 mins?
"11/08/2021, 21:44",Namita,mins dude
"11/08/2021, 21:44",Namita,🤣
"11/08/2021, 22:01",Virat,<Media omitted>
"11/08/2021, 22:01",Virat,<Media omitted>
"11/08/2021, 22:01",Virat,Can any one help
"11/08/2021, 22:01",Virat,Because it take much more time in chunk part
"11/08/2021, 22:06",Rohit,optimize the code
"11/08/2021, 22:06",Virat,Ohk
"12/08/2021, 09:44",Ashok,"Hi, any one doing assignment 1"
"12/08/2021, 10:36",Ayush,Yes i am doing.
"12/08/2021, 17:44",Raju,I will be doing Call back assignment shortly any tips
"12/08/2021, 17:56",Paridhi,Anyone who has experience of working in pyopengl?
"13/08/2021, 14:35",Mahendra,please help me
"13/08/2021, 14:36",Mahendra,<Media omitted>
"13/08/2021, 14:36",Mahendra,what is this error?
"13/08/2021, 14:38",Namita,U r getting zero in the denominator
"13/08/2021, 14:50",Mahendra,how can I debug this?
"13/08/2021, 14:50",Har,"In this case if you use if else then whenever 0/0 will come, it will give error. So this if else is nit suggested here"
"13/08/2021, 14:51",Har,<Media omitted>
"13/08/2021, 14:51",Har,This is how you can debug your python code in gooe colab
"13/08/2021, 14:51",Har,Import pdb
"13/08/2021, 15:04",Priyanka,Your last *elif* is wrong... condition for *fp* should be like y=0 and pred_class=1:
"13/08/2021, 15:05",Namita,.
"13/08/2021, 15:49",Mahendra,I don't get u
"13/08/2021, 15:50",Aadesh,You can use simple print statement. Check the output and accordingly correct wherever needed
"13/08/2021, 15:51",Mahendra,"anyone, please help me out how to write code for AUC score from scrach"
"13/08/2021, 15:51",Aadesh,"Is this solved,?"
"13/08/2021, 15:52",Aadesh,"Also, this part is explained well in the lecture it self. I suggest you re-watch the lecture."
"13/08/2021, 15:52",Mahendra,this is same problem in code of auc score
"13/08/2021, 15:53",Aadesh,Here you are getting division zero error. So check  what is denominator. It's fp and tn. So print fp and tn values. And check what is happening
"13/08/2021, 15:54",Mahendra,i watched but from scratch and from sklearn i found different values of auc score
"13/08/2021, 15:54",Aadesh,Division zero meaning number is divided by zero.
"13/08/2021, 15:55",Mahendra,thats why i want code
"13/08/2021, 15:56",Mahendra,tpr = tp/(tp+fn)
"13/08/2021, 15:56",Mahendra,after this i get error
"13/08/2021, 15:57",Aadesh,Put your print statements here to print the denominator. Before the calculation
"13/08/2021, 16:10",Nav,"1) Probably your fp and tn both are 0. Print and check all the values of tp, fp, tn, fn if they are making sense or not."
"13/08/2021, 16:12",Nav,"Also do this update, if you haven't already"
"13/08/2021, 16:34",Sachin,It is necessary to understand/remember the graphical representation code suggested in assignment 6
"13/08/2021, 21:31",Krishan,Hello Folks!
"13/08/2021, 23:05",Silam,Hi how can we decide value of unit in dense layer ?
"13/08/2021, 23:06",Silam,<Media omitted>
"14/08/2021, 11:41",Suryansh,<Media omitted>
"14/08/2021, 12:10",Aadesh,Bi grams
"14/08/2021, 12:29",Suryansh,only bi grams?
"14/08/2021, 12:30",Rohit,<Media omitted>
"14/08/2021, 12:48",Suryansh,thank you
"14/08/2021, 12:48",Suryansh,how did you get the feature names for bi grams as it’s 65536
"14/08/2021, 12:49",Suryansh,for uni grams they entered manually up to ff
"14/08/2021, 17:59",Mony,This message was deleted
"14/08/2021, 23:14",Aman,is there any assignment on svm?>
"14/08/2021, 23:17",Abhinav,Yes linear model behaviour
"15/08/2021, 08:46",Karam,Hi guys!
"15/08/2021, 08:47",Aman,It's working fine for me..
"15/08/2021, 08:47",Aman,Refresh it.
"15/08/2021, 08:47",Aman,And check
"15/08/2021, 08:47",Karam,Wow
"15/08/2021, 08:48",Karam,I've done that over and over🙁
"15/08/2021, 08:49",Aman,Mail them.
"15/08/2021, 08:50",Karam,Ok thanks
"15/08/2021, 09:36",Dil,How long does SVD run for 50 epochs?
"15/08/2021, 09:36",Dil,For 2 epochs it took around 5 mins in colab
"15/08/2021, 10:02",Suryansh,how long does it take to train bi grams in microsoft assignment?
"15/08/2021, 10:05",Prajwal,"Use multiprocessing, it will take less time..like nearly 2 hrs I think"
"15/08/2021, 10:06",Suryansh,right
"15/08/2021, 11:33",Mahendra,Happy Independence Day to all 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳
"15/08/2021, 11:58",Raju,Happy independence day 🎊🎊
"15/08/2021, 12:49",Rakhi,Happy independence Day to all🥳🥳
"15/08/2021, 12:50",Murat,https://www.linkedin.com/posts/sunilsshirvaiker_nmims-bsc-undergraduateprogram-activity-6832555715593334784-Nn6C
"15/08/2021, 12:50",Murat,Please check if this helps anyone
"15/08/2021, 13:02",Nagaraju,Hey guys
"15/08/2021, 13:36",Sherya,Hey...would love to connect
"15/08/2021, 13:38",Sherya,My ID:https://www.linkedin.com/in/sumeet-shahu
"15/08/2021, 13:38",Shyam,"Please share your profile link here, those whoever wish will send you connection request."
"15/08/2021, 13:38",Nagaraju,Yes
"15/08/2021, 13:38",Nagaraju,Same way
"15/08/2021, 13:38",Nagaraju,You all also please share your profilea
"15/08/2021, 13:39",Nagaraju,Profiles*
"15/08/2021, 13:40",Shyam,Ok
"15/08/2021, 13:42",Shyam,https://www.linkedin.com/mwlite/in/tejaswita-wakhure-24325528
"15/08/2021, 13:44",Rohit,https://www.linkedin.com/in/sumit-g-283778145
"15/08/2021, 13:46",Virat,https://www.linkedin.com/in/prit-mervana-99a294169
"15/08/2021, 13:46",Namita,https://www.linkedin.com/mwlite/in/sai-ram-teja-55a0a5100
"15/08/2021, 13:48",Hayat,Happy to connect
"15/08/2021, 13:49",Karan,https://www.linkedin.com/in/kranthipanduru
"15/08/2021, 13:55",Kishan,https://www.linkedin.com/in/saurabh-srivastava-205443182
"15/08/2021, 14:03",Guru,https://www.linkedin.com/in/abhishek-jha-0a0971120
"15/08/2021, 14:15",Neha,https://www.linkedin.com/in/shilpa-dua-3624a8a7
"15/08/2021, 14:36",Gagan,https://www.linkedin.com/in/vamsi-pusapati-7385b515b
"15/08/2021, 14:41",Shyam,https://www.linkedin.com/in/nimisha-mohan-477332173
"15/08/2021, 15:00",Rohan,https://www.linkedin.com/in/satvik-srivastava-aa8b21aa
"15/08/2021, 15:14",Rakhi,https://www.linkedin.com/in/pragati-upadhyay-271469190
"15/08/2021, 15:20",Anmol,https://www.linkedin.com/in/sachin-g-kulkarni-43b175a3
"15/08/2021, 15:51",Sachin,www.linkedin.com/in/useramarjeet
"15/08/2021, 16:01",Ninad,https://www.linkedin.com/in/mohan-sharma-816a43151
"15/08/2021, 16:02",Neha,Hi all
"15/08/2021, 16:03",Krishna,"Sure, will help you out"
"15/08/2021, 16:03",Neha,Thanks
"15/08/2021, 16:47",Om,https://www.linkedin.com/in/roshan-dube-73832716b
"15/08/2021, 16:49",Karam,Look forward to connecting with you guys ☺️
"15/08/2021, 16:57",Har,https://www.linkedin.com/in/avnish-kumar-giri-7a361a117
"15/08/2021, 16:58",Janhavi,https://www.linkedin.com/in/moulesh-m-ab08191aa
"15/08/2021, 16:58",Aadesh,https://www.linkedin.com/in/swati-sawant-b1070ba0
"15/08/2021, 17:01",Joohi,https://www.linkedin.com/in/shashank-kishore-3443a6182
"15/08/2021, 17:13",Pranjal,https://www.linkedin.com/in/sachin-sarathe-20700217a
"15/08/2021, 17:28",Mahendra,This message was deleted
"15/08/2021, 17:35",Mahendra,https://www.linkedin.com/in/shreya-anand-325878216
"15/08/2021, 17:46",Priyanka,<Media omitted>
"15/08/2021, 17:46",Priyanka,Anyone?
"15/08/2021, 18:16",Gagan,<Media omitted>
"15/08/2021, 18:17",Gagan,<Media omitted>
"15/08/2021, 18:18",Abhinav,Shape mismatch error
"15/08/2021, 18:18",Abhinav,Make sure of your shape
"15/08/2021, 18:24",Rounak,https://www.linkedin.com/in/shiv-pratap-rai11/
"15/08/2021, 18:32",Gagan,Thank you
"15/08/2021, 18:33",Priyanka,Anyone?
"15/08/2021, 19:57",Gagan,https://www.linkedin.com/in/codervarun
"15/08/2021, 20:09",Seeta,www.linkedin.com/in/abhijeet-rojatkar-73a547147
"15/08/2021, 20:09",Seeta,I would like to connect with you all 😀
"15/08/2021, 20:09",Kirti,https://www.linkedin.com/in/mainak-chandra
"15/08/2021, 20:36",Sukh,https://www.linkedin.com/in/rajkishoresv
"16/08/2021, 07:47",Priyanka,https://www.linkedin.com/in/ankit-giri-ab0352129/
"16/08/2021, 08:15",Sherya,https://www.linkedin.com/in/rakeshbairi
"16/08/2021, 08:47",Shivam,https://www.linkedin.com/in/punit-agarwal-a4b413141
"16/08/2021, 09:23",Jas,https://www.linkedin.com/in/anugam-srinija-438954133
"16/08/2021, 12:06",Silam,https://www.linkedin.com/in/devendra-bharti-34333314b
"16/08/2021, 14:09",Ranjit,This message was deleted
"16/08/2021, 14:09",Ranjit,<Media omitted>
"16/08/2021, 14:09",Ranjit,<Media omitted>
"16/08/2021, 14:10",Ranjit,<Media omitted>
"16/08/2021, 17:05",Abhinav,Can anyone tell me difference between con1d and conv2d
"16/08/2021, 17:06",Abhinav,How conv1d will be helpful in time series data
"16/08/2021, 20:07",Nagaraju,<Media omitted>
"16/08/2021, 20:08",Nagaraju,Can someone please guide me to a resource with in depth explanation of multiheaded and masked attention
"16/08/2021, 20:19",Priya,Jay Alammar's Blogs are good ones
"16/08/2021, 20:21",Nagaraju,"Thanks, Akash"
"17/08/2021, 06:46",Priyanshi,Is there any rule of thumb to select number of features as compared to number of data points?
"17/08/2021, 10:33",Nagaraju,https://www.linkedin.com/feed/update/urn:li:activity:6833261747680497664/
"17/08/2021, 10:34",Nagaraju,Hey guys could you please spare a min and go through my linkedin post.
"17/08/2021, 14:45",Raghvendra,👌👌 suraj.nice work.
"17/08/2021, 15:01",Raju,"Yep is greater , audio feedback is cool"
"17/08/2021, 15:02",Nagaraju,Thank you all
"17/08/2021, 15:31",Virat,Nice work👌👌👌
"17/08/2021, 15:44",Tushar,<Media omitted>
"17/08/2021, 15:44",Aadesh,😂
"17/08/2021, 15:45",Virat,😂
"17/08/2021, 15:45",Tushar,<Media omitted>
"17/08/2021, 15:45",Aadesh,Amazing work .. 👍👍👍
"17/08/2021, 15:46",Nagaraju,Thanks!!
"17/08/2021, 15:47",Nagaraju,Thanks prit
"17/08/2021, 15:51",Vinay,The idea itself is very innovative & unique…
"17/08/2021, 16:03",Nagaraju,Thank you very much
"17/08/2021, 16:11",Dil,You are setting bar high everytime...
"17/08/2021, 16:21",Krishna,Interview question : why harmonic mean in F1 score why not normal mean. ?
"17/08/2021, 16:23",Namita,to have less effect of outliers on the f1 score
"17/08/2021, 16:23",Krishna,They need mathematics
"17/08/2021, 16:25",Namita,https://stackoverflow.com/questions/26355942/why-is-the-f-measure-a-harmonic-mean-and-not-an-arithmetic-mean-of-the-precision
"17/08/2021, 16:25",Priti,We use the harmonic mean instead of a simple average because it punishes extreme values. A classifier with a precision of 1.0 and a recall of 0.0 has a simple average of 0.5 but an F1 score of 0. The F1 score gives equal weight to both measures and is a specific example of the general Fβ metric where β can be adjusted to give more weight to either recall or precision.
"17/08/2021, 16:26",Krishna,Thanks for this
"17/08/2021, 16:40",Roshan,Very innovative bro✌🏻
"17/08/2021, 16:56",Anmol,👌🏻👌🏻
"17/08/2021, 16:58",Sachin,👌
"17/08/2021, 17:10",Nagaraju,Thank you all!!
"17/08/2021, 17:12",Naveen,Nice Suraj 😀😀 great work! Keep up the spirit
"17/08/2021, 17:13",Nagaraju,Thanks!
"17/08/2021, 17:35",Raghvendra,"Hi all, I am working on Microsoft malware assignment. When I try to extract the train. 7z , I get the below error."
"17/08/2021, 17:36",Raghvendra,<Media omitted>
"17/08/2021, 17:36",Raghvendra,Can anyone suggest on this?
"17/08/2021, 17:36",Raghvendra,<Media omitted>
"17/08/2021, 17:37",Raghvendra,After installing 7zip using pip install I  wrote the above  to extract. Please help
"17/08/2021, 18:02",Priyanka,my assignment ipython notebook size is 32mb. It is  not getting converted to PDF.
"17/08/2021, 18:02",Priyanka,can anyone help?
"17/08/2021, 18:04",Shradha,Are you doing Ctrl + P or programmatically generating?
"17/08/2021, 18:04",Priyanka,I did that crtl + P
"17/08/2021, 18:05",Priyanka,it been over 45 min but still not converted
"17/08/2021, 18:06",Priyanka,how to do this programmatically generating?
"17/08/2021, 18:14",Vinay,https://www.linkedin.com/in/suhas-patil-a0a30454
"17/08/2021, 18:25",Shradha,"It's done via nbconvert and latex but I'm not sure if that will solve the problem. Generally, outputs consume memory so if you can go to edit menu and clear cell outputs that might drastically reduce file size to kbs."
"17/08/2021, 18:25",Mahendra,<Media omitted>
"17/08/2021, 18:26",Mahendra,"please help me , why its give this kind of error"
"17/08/2021, 18:28",Sukh,Dont give spaces in folder names
"17/08/2021, 18:33",Priyanshi,You're referring variable name as string
"17/08/2021, 18:33",Mahendra,means
"17/08/2021, 18:34",Mahendra,where
"17/08/2021, 18:34",Priyanshi,pd.read_csv(filepath)
"17/08/2021, 18:36",Mahendra,<Media omitted>
"17/08/2021, 18:36",Nav,Add a 'r'
"17/08/2021, 18:36",Nav,where you defined your filepath
"17/08/2021, 18:36",Mahendra,but why its give error in this??
"17/08/2021, 18:38",Nav,What's your error?
"17/08/2021, 18:38",Mahendra,data in my drive folder
"17/08/2021, 18:38",Mahendra,this one
"17/08/2021, 18:38",Sukh,It should be pd.read_csv(filepath) and not pd.read_csv('filepath')
"17/08/2021, 18:39",Nav,Yes
"17/08/2021, 18:39",Nav,when you're doing 'filepath' you're passing a string called filepath
"17/08/2021, 18:40",Nav,as in you're passing the name filepath itself as a string not any variable filepath that you've defined
"17/08/2021, 18:40",Nav,you need to pass pd.read_csv(filepath) to pass filepath as a variable that you've defined above
"17/08/2021, 18:40",Mahendra,"thanks everyone, its my silly mistake"
"17/08/2021, 18:41",Mahendra,now working
"17/08/2021, 18:41",Nav,Cool
"17/08/2021, 18:41",Mahendra,thanks
"17/08/2021, 18:45",Priya,🔥 Great work! Would love to read the work in detail.
"17/08/2021, 18:45",Nagaraju,Yes working on a blog!
"17/08/2021, 18:50",Priya,🙌
"17/08/2021, 19:22",Tanmay,Any one have experience  in extracting text from image with easyocr? Please ping me.
"17/08/2021, 22:53",Nav,Does anyone know of  any coupon for referring people to buying the applied ml course?
"17/08/2021, 22:54",Nav,Maybe some kind of discount
"17/08/2021, 22:54",Anushka,Yeah u can find it in your my account
"17/08/2021, 22:54",Anushka,Referral code
"17/08/2021, 22:54",Nav,Ohhh
"17/08/2021, 22:54",Nav,Lemme check
"17/08/2021, 22:55",Nav,Where do you find it?
"17/08/2021, 22:55",Anushka,My account
"17/08/2021, 22:55",Anushka,Referral code
"17/08/2021, 22:56",Anushka,Login from your laptop or pc
"17/08/2021, 22:56",Anushka,And u will find it on the top right corner
"17/08/2021, 22:57",Nav,I can't find it. Guess I should mail them
"17/08/2021, 22:58",Anushka,Yeah just ask for your referral code from the team
"18/08/2021, 10:55",Karam,Hi friends!
"18/08/2021, 10:56",Abhinav,No it is correct b
"18/08/2021, 10:57",Karam,Ok thanks brotherly✌🏽💪💪
"18/08/2021, 11:26",Guru,"IN TRANSFER LEARNING ASSIGNMENT, how to add more layers on top of predefined architect of vgg16, without using sequential api"
"18/08/2021, 12:44",Kush,It's correct.. Same I had few days back
"18/08/2021, 12:56",Nav,"I haven't done this assignment yet but since I have done this kind of work so I can share my views. After making layers.trainable = False in the vgg16 architecture. Define an x = vgg16.output, then simply use the functonal api to stack one layer over the other like x = Dense(units)(x) here the input will be x = vgg16.output"
"18/08/2021, 13:02",Nav,OR you can do this too
"18/08/2021, 13:03",Nav,"ignore the ""x = GlobalAveragePool"" at the end"
"18/08/2021, 13:08",Karam,🙏🏻💪💪
"18/08/2021, 18:26",Rohan,https://youtu.be/Ru5fQZ714x8
"19/08/2021, 00:32",Karam,🤔🤔🤔
"20/08/2021, 05:43",Guru,"Thanks, its working now😄"
"20/08/2021, 05:47",Guru,"in CNN on CIFR assignment, the model accuracy is not moving forward from 86.92%, can anyone please help me out"
"20/08/2021, 07:46",Shivam,"Hi Friends, is there any who is enrolled for applied ai diploma course with UOH, would like to hear the feedback and suggestions for that... Also please suggest if for someone with MSC Physics should opt this to make career in Data science/ ML...  Appreciate your thoughts on  this"
"20/08/2021, 09:13",Nagaraju,Check out case study on Amazon product record
"20/08/2021, 09:13",Nagaraju,Recommendation*
"20/08/2021, 09:13",Nagaraju,You can try your own
"20/08/2021, 13:33",Ranjit,Can we monetize our medium articles?
"20/08/2021, 13:39",Sukh,My plan is to go for masters abroad next year in data science
"20/08/2021, 13:40",Nav,"Better contact any professors from reputed institutions. Check their h index if possible, check the kind of research they are doing, and start working with them. Try to get your paper published(this holds a lot of value)"
"20/08/2021, 13:41",Nav,"Especially if your paper gets published in reputed conferences like maybe grade A*, A or even B, your application will hold a lot of value cuz it's a proof that you can do research."
"20/08/2021, 16:04",Karan,Why do you want to take pg diploma and then masters ?
"20/08/2021, 16:04",Karan,True!
"20/08/2021, 16:13",Raju,So that masters might be a smother sailing I guess
"20/08/2021, 16:23",Karan,Ok👍🏻
"20/08/2021, 16:23",Jyoti,For knowledge he can also learn from edx coursera kind of courses
"20/08/2021, 16:24",Karan,I don't think pg diploma will add value to masters admit ?
"20/08/2021, 16:24",Karan,If that is the case
"20/08/2021, 16:25",Jyoti,"Don't do pg diploma if ur sure of doing masters,  if u want real time learning and experience learn from free edx coursera courses and do internship"
"20/08/2021, 16:25",Karan,Same feeling....
"20/08/2021, 16:25",Jyoti,Ineuron has launched  internships across all data profiles
"20/08/2021, 16:26",Jyoti,If it's a thesis based masters then ur research exposure and publications matters
"20/08/2021, 16:26",Karan,True!
"20/08/2021, 16:31",Nav,Better try for a integrated PhD abroad and then work at Google Brain 😂😂😂
"20/08/2021, 16:34",Sukh,Considering the diploma because my Cgpa ain't that great in bachelors😅
"20/08/2021, 16:36",Nav,"Yeah this is in case you need to be funded by a professor, mostly in countries like Canada where the professor himself has a lot of say in your admission. He/she needs proof of your ability to perform research or else it's his/her loss at funding you. In case of the taught programs too obviously having papers published gives a better edge at admission. But yeah I think NPTEL, edx (ones by MITx) ones are better than Coursera considering the rigour. As for CGPA, it can be overlooked if you have a good SOP, LoRs. Try for a 320+ in GRE as well"
"20/08/2021, 16:38",Nav,"Just that thesis based master's become difficult to get admitted into if you don't have a good cgpa, but it doesn't seem like you are interested in a thesis based master's."
"20/08/2021, 16:42",Sukh,Yeah to be honest I'm more inclined towards working in the industry
"20/08/2021, 16:45",Nav,Then I think you should do internships and end-to-end projects
"20/08/2021, 17:00",Karan,+ Try to get into analytics based firms for internship or full time jobs
"20/08/2021, 17:24",Shradha,Not in india due to payment channel issues
"20/08/2021, 17:41",Jyoti,In UK and Europe the data science masters course duration is 1 year and fees is less
"20/08/2021, 18:06",Priyanshi,<Media omitted>
"20/08/2021, 18:08",Ranjit,Scaling keeps that thing intact ..it will give higher number to outlier n as compared to that data very less number will be given to rest data
"20/08/2021, 18:09",Ranjit,As mean of whole data will be on higher end only .i mean towards outlier only so i don't think there willbe any issue
"20/08/2021, 19:03",Aadesh,I don't have precise answer but you can try this ..
"20/08/2021, 20:55",Jyoti,"Hi any one here who works in Tiger analytics or any friends working there, need some info"
"21/08/2021, 10:41",Ashish,Hi. Has anyone worked on a dataset that has masked latitude and longitude values? I have few doubts regarding it. This is in regard with my case study 1.
"21/08/2021, 12:13",Jas,"hi, how much time it took to get auc score in performance metric assignment"
"21/08/2021, 12:13",Namita,8-12 mins
"21/08/2021, 12:14",Jas,okay ...thank you
"21/08/2021, 12:19",Kush,This is computational time?? Or this much time you took for coding?
"21/08/2021, 12:19",Jas,But it's taking lot of time for me .
"21/08/2021, 12:20",Namita,Computation
"21/08/2021, 12:20",Namita,Max 15mins
"21/08/2021, 12:20",Jas,I am running it past 20 min
"21/08/2021, 12:21",Jas,With n thresholds values we need to calculate tpr and fpr ?
"21/08/2021, 12:22",Kush,I took 50 threshold values and it's getting calculated in 0.0000 seconds
"21/08/2021, 12:23",Kush,<Media omitted>
"21/08/2021, 12:24",Jas,Is it okay to take 50 thresholds... they are accepting it
"21/08/2021, 12:24",Kush,Ok
"21/08/2021, 12:24",Jas,Thank you
"21/08/2021, 12:25",Kush,AUC doesn't change much if we take 50 or 100
"21/08/2021, 12:25",Kush,What value of n you have taken?
"21/08/2021, 12:26",Jas,A very big number😅
"21/08/2021, 12:27",Kush,Ok
